Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
87,861440463,Srekcap (5/5),0,159.1,RB Mark Ingram RB Jerick McKinnon WR Michael Thomas WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos  TE Evan Engram WR Rishard Matthews,,Tyreek Hill,1.39%,7.5
87,861933261,brettbono,0,159.1,RB Mark Ingram RB Jerick McKinnon WR Michael Thomas WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos  TE Evan Engram WR Rishard Matthews,,Ameer Abdullah,1.39%,5.4
93,861272744,SForce61,0,159,DST Patriots  WR Golden Tate RB Mark Ingram TE Kyle Rudolph WR DeAndre Hopkins RB Jerick McKinnon WR Adam Thielen QB Deshaun Watson FLEX T.Y. Hilton,,Packers ,1.39%,4
94,863155725,mrbeichner,0,158.9,DST Texans  WR DeSean Jackson RB Chris Thompson WR DeAndre Hopkins FLEX Jerick McKinnon WR Davante Adams RB Leonard Fournette QB Deshaun Watson TE A.J. Derby,,Hunter Henry,1.22%,14
95,862317556,ty.wagoner (2/5),0,158.7,DST Falcons  TE Zach Miller RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Davante Adams WR Adam Thielen RB Kareem Hunt QB Deshaun Watson,,Ben Roethlisberger,1.22%,12.88
95,862317656,ty.wagoner (3/5),0,158.7,DST Falcons  TE Zach Miller RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Davante Adams WR Adam Thielen RB Kareem Hunt QB Deshaun Watson,,Dolphins ,1.22%,5
95,862322375,ty.wagoner (5/5),0,158.7,DST Falcons  TE Zach Miller RB Mark Ingram WR DeAndre Hopkins FLEX Jerick McKinnon WR Davante Adams WR Adam Thielen RB Kareem Hunt QB Deshaun Watson,,Lions ,1.22%,17
95,862512671,cgkxpress,0,158.7,DST Falcons  TE Zach Miller RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Davante Adams WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson,,Jacoby Brissett,1.22%,13.98
99,861361542,SlowQueen (3/5),0,158,RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon TE Austin Seferian-Jenkins WR Jamison Crowder WR Adam Thielen FLEX Kareem Hunt QB Deshaun Watson DST Broncos ,,Keenan Allen,1.22%,9.5
100,863030325,cardinalmaniac08 (2/2),0,157.54,DST Falcons  QB Drew Brees TE Zach Miller WR Michael Crabtree RB Mark Ingram WR DeAndre Hopkins RB Jerick McKinnon WR Adam Thielen FLEX Leonard Fournette,,Eric Ebron,1.22%,1.9
