Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
1493,852219248,WatsonBankz,0,120.74,RB Kareem Hunt DST Chiefs  QB Aaron Rodgers WR Danny Amendola WR Jermaine Kearse TE Austin Seferian-Jenkins WR Mike Evans FLEX Evan Engram RB Christian McCaffrey,,,
1493,853524176,Gettintrashed,0,120.74,QB Deshaun Watson DST Jets  WR Jordy Nelson TE Rob Gronkowski RB Andre Ellington WR Keenan Allen WR Jarvis Landry FLEX Adam Humphries RB Duke Johnson Jr.,,,
1493,852989375,barnettbrat,0,120.74,DST Dolphins  QB Aaron Rodgers WR Dez Bryant FLEX LeGarrette Blount WR Allen Hurns RB Le'Veon Bell TE Austin Seferian-Jenkins WR DeVante Parker RB Wayne Gallman,,,
1496,852854026,OllyOllyO,0,120.66,DST Cardinals  WR Dez Bryant RB Le'Veon Bell WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston FLEX Duke Johnson Jr. RB Todd Gurley II,,,
1496,851624460,Nakers57,0,120.66,DST Eagles  RB DeMarco Murray WR Dez Bryant RB Andre Ellington WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans FLEX DeVante Parker QB Jameis Winston,,,
1496,853415796,ryanortiz_2005,0,120.66,FLEX Kareem Hunt DST Vikings  WR Jaron Brown RB Le'Veon Bell WR Chris Hogan QB Jameis Winston RB Elijah McGuire TE Hunter Henry WR JuJu Smith-Schuster,,,
1499,853700307,WreckEm5,0,120.64,RB Kareem Hunt RB Jordan Howard FLEX Adam Thielen DST Colts  WR Larry Fitzgerald WR Danny Amendola WR DeSean Jackson QB Dak Prescott TE Tyler Kroft,,,
1500,853834399,joerjacobson,0,120.56,DST Bears  FLEX Frank Gore TE Dwayne Allen WR T.Y. Hilton WR Mike Evans WR Brandin Cooks QB Jameis Winston RB Todd Gurley II RB Aaron Jones,,,
1500,853259943,kspease,0,120.56,WR Will Fuller V QB Alex Smith TE Travis Kelce FLEX Dalvin Cook WR Stefon Diggs DST Jaguars  WR Keenan Allen RB J.D. McKissic RB Todd Gurley II,,,
1500,853633032,Vinnie1219,0,120.56,DST Bengals  RB Frank Gore WR Jordy Nelson FLEX Rob Gronkowski WR Dez Bryant WR Chris Hogan QB Jameis Winston RB Duke Johnson Jr. TE Hunter Henry,,,
1500,854365827,smellslikefish001,0,120.56,WR Will Fuller V DST Ravens  FLEX Frank Gore WR DeSean Jackson WR Brandin Cooks QB Jameis Winston RB Todd Gurley II RB Ezekiel Elliott TE O.J. Howard,,,
1504,851822383,cascarruthers,0,120.46,DST Chiefs  WR Dez Bryant RB Le'Veon Bell RB Carlos Hyde FLEX Cameron Brate TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries QB Jameis Winston,,,
1504,852855617,drhen,0,120.46,DST Jets  FLEX Bilal Powell RB LeGarrette Blount WR Alshon Jeffery RB Le'Veon Bell TE Cameron Brate WR Brandin Cooks QB Carson Wentz WR JuJu Smith-Schuster,,,
1504,853410533,jmorr1715,0,120.46,TE Travis Kelce DST Cardinals  RB Marshawn Lynch WR T.Y. Hilton FLEX Austin Seferian-Jenkins WR Mike Evans WR Martavis Bryant QB Jameis Winston RB Todd Gurley II,,,
1504,853798584,jabronimeister,0,120.46,FLEX Latavius Murray DST Eagles  WR Dez Bryant RB Le'Veon Bell RB Carlos Hyde WR Chris Hogan TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston,,,
1508,854068812,rookie017,0,120.42,WR Tyreek Hill RB Jordan Howard TE Kyle Rudolph DST Bills  QB Tom Brady WR Danny Amendola RB Doug Martin FLEX Chris Hogan WR DeVante Parker,,,
1509,851783740,btbpitt71,0,120.36,RB Lamar Miller FLEX Zach Miller DST Cardinals  WR Dez Bryant WR T.Y. Hilton RB Le'Veon Bell WR Mike Evans QB Jameis Winston TE Evan Engram,,,
1509,851824741,hutchira,0,120.36,RB Lamar Miller FLEX Zach Miller DST Cardinals  WR Dez Bryant WR T.Y. Hilton RB Le'Veon Bell WR Mike Evans QB Jameis Winston TE Evan Engram,,,
1509,853490524,Mullins90,0,120.36,DST Eagles  WR Golden Tate RB Le'Veon Bell FLEX Cameron Brate TE Austin Seferian-Jenkins WR Adam Humphries WR Amari Cooper QB Jameis Winston RB Ezekiel Elliott,,,
1509,853672433,rexmantooth,0,120.36,DST Cardinals  WR Dez Bryant FLEX Andre Ellington RB Carlos Hyde WR Jarvis Landry WR Mike Evans RB Melvin Gordon QB Jameis Winston TE Evan Engram,,,
1513,852069655,Speedreeders,0,120.34,WR Adam Thielen DST Eagles  QB Aaron Rodgers RB Doug Martin WR Randall Cobb TE Cameron Brate FLEX Brandin Cooks RB Aaron Jones WR Geronimo Allison,,,
1514,853629886,LetThemEatCheese,0,120.32,DST Cardinals  QB Tom Brady WR Golden Tate TE Cameron Brate RB James White WR Chris Hogan WR Jarvis Landry RB Duke Johnson Jr. FLEX Todd Gurley II,,,
1514,852063281,Shrekoning,0,120.32,DST Vikings  QB Tom Brady WR Larry Fitzgerald WR Danny Amendola WR Dez Bryant FLEX Torrey Smith RB Eddie Lacy RB Le'Veon Bell TE Austin Seferian-Jenkins,,,
1516,853690215,tomjmclaughlin,0,120.26,FLEX Latavius Murray DST Jets  QB Josh McCown WR Dez Bryant WR T.Y. Hilton RB Le'Veon Bell TE Austin Seferian-Jenkins RB Todd Gurley II WR Cooper Kupp,,,
1516,853812559,VerbalPhenom,0,120.26,DST Colts  RB Frank Gore FLEX Jordy Nelson WR Danny Amendola RB Doug Martin WR Dez Bryant TE Cameron Brate WR Mike Evans QB Jameis Winston,,,
1516,851711129,Golden_Goose,0,120.26,DST Bills  WR Dez Bryant WR Randall Cobb RB Le'Veon Bell RB James White WR Adam Humphries QB Jameis Winston FLEX Todd Gurley II TE George Kittle,,,
1516,854047026,c2thea,0,120.26,DST Steelers  FLEX Pierre Garcon WR Aldrick Robinson RB Le'Veon Bell WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
1516,854359525,Lionsking89,0,120.26,DST Colts  WR DeSean Jackson FLEX DeMarco Murray WR Jaron Brown RB Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Duke Johnson Jr.,,,
1521,852400724,Shadynasty4,0,120.16,DST Raiders  WR T.Y. Hilton RB Le'Veon Bell TE Cameron Brate WR Jarvis Landry FLEX Ameer Abdullah WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1521,852915410,jrsteen35,0,120.16,FLEX Lamar Miller DST Bills  WR DeSean Jackson RB DeMarco Murray RB Bilal Powell WR Antonio Brown WR Mike Evans TE Jesse James QB Jameis Winston,,,
1521,852679325,dachel12,0,120.16,DST Lions  WR Dez Bryant RB Andre Ellington WR Jaron Brown RB Le'Veon Bell TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston FLEX Wayne Gallman,,,
1521,854121983,SSlayton10,0,120.16,RB Lamar Miller DST Bills  WR Brandon Marshall FLEX Jordy Nelson WR Dez Bryant TE Julius Thomas WR Mike Evans RB Melvin Gordon QB Jameis Winston,,,
1521,851496292,WoodenShoeWarrior,0,120.16,WR DeAndre Hopkins DST Bills  TE Charles Clay FLEX Eddie Lacy RB Le'Veon Bell WR Mike Evans WR Adam Humphries QB Jameis Winston RB Duke Johnson Jr.,,,
1526,852808620,ChaseReynolds,0,120.14,DST Jets  TE Delanie Walker WR Dez Bryant WR Randall Cobb WR Chris Hogan QB Dak Prescott FLEX Adam Humphries RB Duke Johnson Jr. RB Todd Gurley II,,,
1527,853362652,mojomoney,0,120.06,DST Chiefs  TE Jared Cook WR Terrance Williams FLEX Andre Ellington RB Le'Veon Bell WR Chris Hogan WR Mike Evans QB Jameis Winston RB Christian McCaffrey,,,
1527,851788490,josh8311,0,120.06,DST Bills  WR Danny Amendola RB Marshawn Lynch WR Dez Bryant WR Mike Evans QB Jameis Winston FLEX Duke Johnson Jr. RB Todd Gurley II TE Hunter Henry,,,
1527,851924760,drew1121,0,120.06,DST Dolphins  WR Jaron Brown FLEX Ameer Abdullah TE Austin Seferian-Jenkins WR Mike Evans WR Nelson Agholor QB Jameis Winston RB Todd Gurley II RB Ezekiel Elliott,,,
1527,852218761,martindo25,0,120.06,RB Lamar Miller DST Bills  WR DeSean Jackson RB Le'Veon Bell FLEX Jay Ajayi TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries QB Jameis Winston,,,
1527,852414240,Panthers02,0,120.06,DST Ravens  FLEX Dez Bryant WR Pierre Garcon RB Andre Ellington WR Jaron Brown TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Todd Gurley II,,,
1532,851943022,craigfancher,0,120.04,QB Deshaun Watson FLEX Will Fuller V WR Stefon Diggs DST Lions  RB Doug Martin WR John Brown RB Carlos Hyde TE Cameron Brate WR Brandin Cooks,,,
1532,853462847,Ez-DoesIt,0,120.04,QB Deshaun Watson TE Travis Kelce WR Stefon Diggs WR Adam Thielen DST Eagles  RB LeSean McCoy FLEX LeGarrette Blount WR Cole Beasley RB Mike Gillislee,,,
1534,851650738,cwkolehmainen,0,120.02,FLEX Lamar Miller WR Tyreek Hill TE Travis Kelce DST Chiefs  QB Tom Brady WR Danny Amendola RB Marshawn Lynch WR DeVante Parker RB Duke Johnson Jr.,,,
1534,853295130,DoubleB22,0,120.02,RB Kareem Hunt WR Tyreek Hill TE Travis Kelce DST Seahawks  FLEX Antonio Gates WR Larry Fitzgerald RB LeGarrette Blount WR Devin Funchess QB Jared Goff,,,
1534,853903043,AcePreacher,0,120.02,DST Bills  QB Tom Brady WR DeSean Jackson RB LeGarrette Blount FLEX Dwayne Allen RB Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Mike Evans,,,
1534,854054540,dmart76,0,120.02,WR DeAndre Hopkins DST Vikings  QB Tom Brady FLEX Doug Martin WR Golden Tate WR Alshon Jeffery RB James White TE Tyler Kroft RB Duke Johnson Jr.,,,
1538,851688928,lorddesdu,0,119.96,WR DeAndre Hopkins FLEX Kareem Hunt DST Jets  QB Josh McCown WR Antonio Brown WR Marvin Jones Jr. TE Dwayne Allen RB J.D. McKissic RB Todd Gurley II,,,
1538,853877537,joeferrari,0,119.96,TE Zach Miller RB Latavius Murray DST 49ers  WR Larry Fitzgerald WR Danny Amendola RB Le'Veon Bell WR Mike Evans QB Jameis Winston FLEX Duke Johnson Jr.,,,
1538,852913833,onionroy,0,119.96,DST Lions  WR Danny Amendola WR Dez Bryant FLEX Andre Ellington RB Le'Veon Bell TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1538,854287590,bwcr4d,0,119.96,DST Eagles  WR Danny Amendola RB Bilal Powell RB Le'Veon Bell WR Chris Hogan FLEX Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston TE O.J. Howard,,,
1538,854416333,amille32,0,119.96,DST Vikings  WR DeSean Jackson WR Dez Bryant RB Andre Ellington TE Dwayne Allen RB Le'Veon Bell WR Mike Evans QB Jameis Winston FLEX Wayne Gallman,,,
1538,854010777,tanktopsandflipflops,0,119.96,TE Zach Miller DST Panthers  WR Danny Amendola RB LeGarrette Blount RB Le'Veon Bell WR Mike Evans WR Adam Humphries QB Jameis Winston FLEX Ezekiel Elliott,,,
1544,854265086,Curt794,0,119.94,DST Jets  WR Dez Bryant RB Andre Ellington WR John Brown RB Le'Veon Bell WR Jarvis Landry FLEX Ameer Abdullah QB Dak Prescott TE Evan Engram,,,
1545,852759366,scottprince94,0,119.88,RB Kareem Hunt WR Tyreek Hill FLEX Stefon Diggs DST Jets  TE Jason Witten QB Ben Roethlisberger WR Cole Beasley WR Nelson Agholor RB Christian McCaffrey,,,
1545,853376524,b-loc,0,119.88,WR Will Fuller V FLEX Adam Thielen DST Jets  QB Ben Roethlisberger TE Martellus Bennett WR Antonio Brown WR Jarvis Landry RB Todd Gurley II RB Wayne Gallman,,,
1547,854117653,tgeraci1968,0,119.86,QB Alex Smith DST Cardinals  WR Jordy Nelson WR Marvin Jones Jr. WR Travis Benjamin RB Carlos Hyde TE Cameron Brate RB Todd Gurley II FLEX Leonard Fournette,,,
1547,852651230,neiltho,0,119.86,DST Lions  RB Frank Gore FLEX DeSean Jackson WR Dez Bryant RB Carlos Hyde WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston,,,
1549,853282262,sportsfanatic89,0,119.84,RB Jordan Howard DST Lions  QB Carson Palmer WR Larry Fitzgerald WR Dez Bryant TE Cameron Brate WR Adam Humphries RB Todd Gurley II FLEX Leonard Fournette,,,
1550,852596591,geezerini,0,119.82,DST 49ers  QB Tom Brady WR Aldrick Robinson FLEX Bilal Powell WR Jaron Brown RB Le'Veon Bell WR Chris Hogan TE Jesse James RB Leonard Fournette,,,
1550,853606611,saguirre31,0,119.82,WR Will Fuller V TE Travis Kelce RB Jordan Howard WR Adam Thielen DST 49ers  QB Tom Brady WR Danny Amendola RB Bilal Powell FLEX Zach Ertz,,,
1552,853965551,chadroc23,0,119.76,FLEX Jordan Howard DST Steelers  WR Cole Beasley WR Jaron Brown RB Le'Veon Bell TE Cameron Brate WR Donte Moncrief QB Jameis Winston RB Ezekiel Elliott,,,
1553,854094672,sprouty1,0,119.72,DST Panthers  QB Tom Brady TE Jared Cook WR DeSean Jackson RB DeMarco Murray WR Jeremy Maclin WR Dez Bryant FLEX Andre Ellington RB Le'Veon Bell,,,
1553,854127726,sham.rock,0,119.72,TE Kyle Rudolph DST Lions  QB Tom Brady RB Andre Ellington FLEX Carlos Hyde WR Jarvis Landry WR Mike Evans RB Melvin Gordon WR Zay Jones,,,
1555,852454653,Fatguyballer,0,119.66,FLEX Latavius Murray DST Bills  WR Dez Bryant RB Le'Veon Bell WR TJ Jones TE Cameron Brate WR Chris Hogan QB Jameis Winston RB Todd Gurley II,,,
1555,854061596,zacklopedia,0,119.66,RB Latavius Murray DST Rams  FLEX Dez Bryant WR T.Y. Hilton TE Cameron Brate WR Mike Evans WR Tyler Lockett QB Jameis Winston RB Todd Gurley II,,,
1555,853483323,jimblickle,0,119.66,DST Jets  WR Dez Bryant FLEX LeGarrette Blount RB Le'Veon Bell TE Cameron Brate WR Jarvis Landry WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1558,853298955,ballhoss26,0,119.64,WR Will Fuller V RB Tarik Cohen WR Stefon Diggs DST Bills  QB Carson Palmer WR Larry Fitzgerald TE Cameron Brate RB Melvin Gordon FLEX Todd Gurley II,,,
1559,853260058,Lexort17,0,119.6,WR Tyreek Hill FLEX Zach Miller WR Stefon Diggs DST Bills  TE Jared Cook WR DeSean Jackson RB Le'Veon Bell QB Blake Bortles RB Leonard Fournette,,,
1560,851515102,MrMcGee,0,119.56,DST Ravens  RB James White WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries FLEX DeVante Parker QB Jameis Winston RB Ezekiel Elliott,,,
1560,852493810,aaronstatefarm,0,119.56,DST Bills  WR Dez Bryant RB Bilal Powell FLEX T.Y. Hilton TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1560,853246518,frigginnuttz,0,119.56,TE Travis Kelce DST Ravens  WR Danny Amendola WR DeSean Jackson RB Mike Gillislee WR Mike Evans FLEX DeVante Parker QB Jameis Winston RB Duke Johnson Jr.,,,
1560,853688674,fatty3366,0,119.56,DST Jets  RB DeMarco Murray WR Jaron Brown TE Zach Ertz WR Alshon Jeffery WR Mike Evans RB Melvin Gordon FLEX Sterling Shepard QB Jameis Winston,,,
1564,853735179,george43,0,119.54,QB Deshaun Watson WR Will Fuller V WR Braxton Miller DST Chargers  RB LeSean McCoy TE Zach Ertz WR Allen Hurns FLEX Keenan Allen RB Todd Gurley II,,,
1565,854279534,heuszel,0,119.46,WR DeAndre Hopkins DST Lions  WR Danny Amendola RB James White TE Tyler Kroft WR Adam Humphries QB Jameis Winston FLEX Todd Gurley II RB Ezekiel Elliott,,,
1565,854344769,papasmaf,0,119.46,FLEX Adam Thielen DST Ravens  WR Danny Amendola WR DeSean Jackson TE Dwayne Allen RB Le'Veon Bell RB James White WR Mike Evans QB Jameis Winston,,,
1565,852816815,aspeller7575,0,119.46,RB Lamar Miller TE Zach Miller DST Eagles  WR Dez Bryant WR T.Y. Hilton FLEX Ameer Abdullah WR Mike Evans QB Jameis Winston RB Todd Gurley II,,,
1565,853471781,dale_broder,0,119.46,FLEX Tyreek Hill DST Lions  RB Frank Gore RB DeMarco Murray WR Dez Bryant WR Pierre Garcon WR Mike Evans QB Jameis Winston TE Hunter Henry,,,
1565,854220838,Nemcfadden,0,119.46,DST Chiefs  RB Frank Gore TE Jimmy Graham WR Dez Bryant WR Jarvis Landry WR Mike Evans QB Jameis Winston RB Todd Gurley II FLEX Hunter Henry,,,
1570,854412307,bbmccoy,0,119.44,WR Stefon Diggs DST Vikings  QB Aaron Rodgers TE Jared Cook WR Dez Bryant WR Antonio Brown FLEX Adam Humphries RB Duke Johnson Jr. RB Wayne Gallman,,,
1571,852613812,dabernathy913,0,119.42,RB Kareem Hunt WR Tyreek Hill TE Travis Kelce DST Eagles  QB Tom Brady WR Danny Amendola FLEX Jermaine Kearse RB Eddie Lacy WR Tyler Lockett,,,
1571,854280240,broughtonjd,0,119.42,DST 49ers  QB Tom Brady WR Jaron Brown TE Dwayne Allen RB Le'Veon Bell WR Chris Hogan FLEX Austin Seferian-Jenkins WR Mike Evans RB Aaron Jones,,,
1573,852426702,golferjsh69,0,119.36,FLEX Jordan Howard TE Kyle Rudolph DST Cardinals  WR Jordy Nelson RB Marshawn Lynch WR DeSean Jackson WR T.Y. Hilton RB Carlos Hyde QB Jameis Winston,,,
1573,853970952,SkaffTastic,0,119.36,DST Eagles  FLEX Dez Bryant TE Dwayne Allen RB Le'Veon Bell RB James White WR Chris Hogan WR Mike Evans WR Adam Humphries QB Jameis Winston,,,
1573,854102578,iamasportsnut,0,119.36,WR Tyreek Hill WR Adam Thielen DST Cardinals  RB Marshawn Lynch WR Dez Bryant FLEX Jaron Brown RB Le'Veon Bell TE Austin Seferian-Jenkins QB Jameis Winston,,,
1573,854203768,anygame4u,0,119.36,WR Albert Wilson TE Zach Miller DST Ravens  WR DeSean Jackson RB Le'Veon Bell WR Adam Humphries QB Jameis Winston RB Todd Gurley II FLEX Ezekiel Elliott,,,
1573,852781389,thatmanjames,0,119.36,DST Lions  WR Danny Amendola WR Pierre Garcon FLEX Mike Gillislee RB Carlos Hyde TE Cameron Brate WR DeVante Parker QB Jameis Winston RB Leonard Fournette,,,
1578,851852654,tgriffpsi,0,119.34,QB Deshaun Watson DST Ravens  TE Delanie Walker WR Danny Amendola RB Le'Veon Bell WR Mike Evans WR DeVante Parker FLEX J.D. McKissic RB Wayne Gallman,,,
1579,853726278,craniacs,0,119.32,FLEX Kendall Wright DST Ravens  QB Tom Brady WR Danny Amendola WR DeSean Jackson WR Jaron Brown RB Le'Veon Bell RB Carlos Hyde TE Cameron Brate,,,
1580,853797142,trowajax,0,119.26,FLEX Latavius Murray DST Dolphins  WR DeSean Jackson WR Dez Bryant WR Randall Cobb RB Jay Ajayi TE Austin Seferian-Jenkins QB Jameis Winston RB Todd Gurley II,,,
1580,854090909,KingMeander,0,119.26,DST Vikings  WR Danny Amendola RB Bilal Powell WR Jaron Brown RB Le'Veon Bell TE Cameron Brate FLEX Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston,,,
1580,853969367,Knarf0579,0,119.26,TE Zach Miller DST Eagles  RB Doug Martin WR Dez Bryant FLEX LeGarrette Blount WR Jaron Brown RB Le'Veon Bell WR Mike Evans QB Jameis Winston,,,
1583,853632640,ryan2884,0,119.22,WR Will Fuller V TE Travis Kelce DST Chiefs  WR Adam Thielen WR Pierre Garcon QB Russell Wilson FLEX Eddie Lacy RB Le'Veon Bell RB Isaiah Crowell,,,
1584,852076050,kopdat,0,119.16,DST Eagles  WR Dez Bryant RB LeGarrette Blount FLEX Jaron Brown RB Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins WR DeVante Parker QB Jameis Winston,,,
1584,852297871,JayJones25,0,119.16,DST Chiefs  WR DeSean Jackson WR Dez Bryant WR Terrance Williams TE Dwayne Allen RB Le'Veon Bell FLEX James White QB Jameis Winston RB Ezekiel Elliott,,,
1584,853586984,RichiePG11,0,119.16,DST Bills  WR Dez Bryant RB Le'Veon Bell RB James White TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston WR Trent Taylor FLEX Christian McCaffrey,,,
1584,854002358,sirfatsamuel,0,119.16,FLEX Tyreek Hill DST Rams  WR Dez Bryant RB James White TE Austin Seferian-Jenkins WR Mike Evans WR DeVante Parker QB Jameis Winston RB Duke Johnson Jr.,,,
1584,852545084,smurg,0,119.16,DST Bills  FLEX Dez Bryant WR Jaron Brown RB Le'Veon Bell TE Cameron Brate WR Jarvis Landry WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1584,852790914,jthomas1674,0,119.16,DST Bills  TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans FLEX Adam Humphries WR Brandin Cooks QB Jameis Winston RB Todd Gurley II,,,
1584,853252987,xomar80x,0,119.16,RB Lamar Miller DST Cardinals  WR Dez Bryant TE Dwayne Allen WR Jarvis Landry WR Mike Evans RB Melvin Gordon QB Jameis Winston FLEX Todd Gurley II,,,
1584,853696936,bgkennedy19,0,119.16,DST Eagles  WR Jordy Nelson WR Dez Bryant RB Andre Ellington WR T.Y. Hilton QB Jameis Winston FLEX Ricardo Louis RB Todd Gurley II TE Evan Engram,,,
1592,853227379,Tim0005,0,119.14,RB Lamar Miller DST Ravens  QB Aaron Rodgers TE Delanie Walker WR Jordy Nelson WR Kenny Stills RB Melvin Gordon WR Sterling Shepard FLEX Christian McCaffrey,,,
1593,853705839,mbjulie,0,119.12,WR Will Fuller V DST Colts  QB Andy Dalton RB DeMarco Murray FLEX T.Y. Hilton TE Zach Ertz WR Keenan Allen WR Donte Moncrief RB Todd Gurley II,,,
1594,853919628,maddoggmaddie,0,119.06,DST Jets  RB Frank Gore WR Larry Fitzgerald TE Zach Ertz RB Le'Veon Bell FLEX Chris Hogan WR Adam Humphries QB Jameis Winston WR Geronimo Allison,,,
1594,854439264,kansasbassin,0,119.06,DST Raiders  WR Dez Bryant TE Dwayne Allen RB Le'Veon Bell FLEX Cameron Brate RB James White WR Chris Hogan WR Mike Evans QB Jameis Winston,,,
1594,852657739,ajmorstad,0,119.06,DST Cardinals  WR Danny Amendola FLEX Dez Bryant RB Le'Veon Bell WR Jarvis Landry TE Austin Seferian-Jenkins WR Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1594,852820234,211zupp,0,119.06,DST Cardinals  WR DeSean Jackson RB Bilal Powell FLEX Terrance Williams TE Cameron Brate WR Chris Hogan WR Mike Evans QB Jameis Winston RB Ezekiel Elliott,,,
1594,853783967,j_goluszka22,0,119.06,DST Bills  TE Delanie Walker WR Larry Fitzgerald WR Golden Tate FLEX T.Y. Hilton RB Carlos Hyde WR Jarvis Landry QB Jameis Winston RB Duke Johnson Jr.,,,
1594,854017676,qpDaMan,0,119.06,DST Cardinals  WR Danny Amendola WR Dez Bryant RB Le'Veon Bell WR Jarvis Landry TE Austin Seferian-Jenkins FLEX Adam Humphries QB Jameis Winston RB Todd Gurley II,,,
1594,854026283,Williams.cm,0,119.06,DST Lions  QB Josh McCown WR Jordy Nelson FLEX DeSean Jackson WR Antonio Brown WR Jaron Brown TE Cameron Brate RB Todd Gurley II RB Wayne Gallman,,,
1594,854329718,iplaypoker18,0,119.06,DST Raiders  WR Jordy Nelson WR Danny Amendola WR Dez Bryant RB Le'Veon Bell RB James White TE Austin Seferian-Jenkins FLEX Adam Humphries QB Jameis Winston,,,
1602,853688606,jmaster224,0,119.02,TE Kyle Rudolph DST Jets  QB Tom Brady RB Marshawn Lynch RB DeMarco Murray WR Alshon Jeffery WR Chris Hogan WR Mike Evans FLEX Duke Johnson Jr.,,,
1602,853610872,sputnik7,0,119.02,WR DeAndre Hopkins DST Dolphins  QB Tom Brady WR Golden Tate TE Charles Clay RB Carlos Hyde WR Adam Humphries RB Duke Johnson Jr. FLEX Joe Mixon,,,
1604,853689779,hashtagwinner2014,0,118.96,FLEX DeAndre Hopkins DST Eagles  WR Jordy Nelson WR DeSean Jackson WR Mike Evans RB J.D. McKissic QB Jameis Winston TE O.J. Howard RB Christian McCaffrey,,,
1604,853417794,Pitt42,0,118.96,WR Will Fuller V WR Adam Thielen DST Ravens  RB Carlos Hyde TE Cameron Brate WR Mike Evans FLEX Adam Humphries QB Jameis Winston RB Ezekiel Elliott,,,
